icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
ac52ff,SWA3707 ,United States,1739497724.0,1739497724,-104.0057,40.1353,5478.78,False,173.2,238.48,-10.08,,5516.88,7347.0,False,0,2025-02-13 20:48:50
ad6bdc,JBU187  ,United States,1739497717.0,1739497717,-71.014,42.3663,,True,0.0,244.69,,,,1474.0,False,0,2025-02-13 20:48:50
ac9b82,N911MN  ,United States,1739497724.0,1739497724,-100.0804,44.6933,1264.92,False,67.7,126.35,11.05,,1257.3,1200.0,False,0,2025-02-13 20:48:50
a12c23,DAL752  ,United States,1739497723.0,1739497724,-90.5086,40.987,10363.2,False,193.51,268.32,0.0,,10165.08,2045.0,False,0,2025-02-13 20:48:50
899095,EVA026  ,Taiwan,1739497724.0,1739497724,-122.6242,46.883,4122.42,False,175.16,38.08,-3.58,,3893.82,,False,0,2025-02-13 20:48:50
a086f7,N133GL  ,United States,1739497724.0,1739497724,-91.4613,34.3123,3893.82,False,124.57,303.03,-6.18,,4015.74,7401.0,False,0,2025-02-13 20:48:50
ad0b5e,EDG94   ,United States,1739497724.0,1739497724,-76.4666,37.2534,13098.78,False,194.77,214.24,-0.33,,13342.62,4016.0,False,0,2025-02-13 20:48:50
a24c02,EJM247  ,United States,1739497723.0,1739497724,-87.2025,41.5128,13106.4,False,180.6,270.98,0.0,,12931.14,5530.0,False,0,2025-02-13 20:48:50
adc2a7,AAL1843 ,United States,1739497723.0,1739497724,-80.415,35.3061,3924.3,False,213.53,91.1,12.68,,3992.88,2522.0,False,0,2025-02-13 20:48:50
a24c01,SWA536  ,United States,1739497723.0,1739497723,-107.8016,37.7904,11277.6,False,256.26,60.14,0.33,,11346.18,1370.0,False,0,2025-02-13 20:48:50
a42a91,FFT3855 ,United States,1739497723.0,1739497723,-79.6004,33.5318,7315.2,False,216.2,214.82,0.0,,7635.24,6631.0,False,0,2025-02-13 20:48:50
abd26b,SWA2578 ,United States,1739497724.0,1739497724,-96.6135,42.5159,10972.8,False,177.5,269.17,0.0,,10812.78,7050.0,False,0,2025-02-13 20:48:50
89904e,EVA140  ,Taiwan,1739497610.0,1739497610,126.3551,37.5339,434.34,False,87.46,143.13,-4.55,,525.78,,False,0,2025-02-13 20:48:50
a80162,ASA248  ,United States,1739497694.0,1739497709,-149.9863,61.175,,True,0.0,343.12,,,,7227.0,False,0,2025-02-13 20:48:50
c04067,ACA697  ,Canada,1739497723.0,1739497724,-72.7446,46.2418,10363.2,False,184.32,251.11,0.33,,9951.72,7221.0,False,0,2025-02-13 20:48:50
04015c,ETH3711 ,Ethiopia,1739497724.0,1739497724,23.1835,38.3685,12496.8,False,261.35,141.39,0.0,,12443.46,114.0,False,0,2025-02-13 20:48:50
89904b,CAL154  ,Taiwan,1739497722.0,1739497723,136.8369,34.727,693.42,False,76.17,348.31,-3.9,,762.0,2634.0,False,0,2025-02-13 20:48:50
c8192e,ZKTNM   ,New Zealand,1739497701.0,1739497710,174.4711,-36.6291,335.28,False,44.39,265.35,0.33,,419.1,1200.0,False,0,2025-02-13 20:48:50
c1e985,APT2    ,Canada,1739497569.0,1739497569,-114.0352,51.1286,,True,9.26,98.44,,,,,False,0,2025-02-13 20:48:50
780e00,CUA5291 ,China,1739497688.0,1739497689,115.088,22.8188,9174.48,False,202.93,263.6,0.0,,9707.88,,False,0,2025-02-13 20:48:50
a66a8c,,United States,,1739497647,,,,False,53.82,148.28,0.0,,,,False,0,2025-02-13 20:48:50
a6c15f,VJA534  ,United States,1739497724.0,1739497724,-112.0905,41.1922,2796.54,False,109.94,97.26,0.65,,2720.34,555.0,False,0,2025-02-13 20:48:50
899063,EVA265  ,Taiwan,1739497659.0,1739497670,120.3475,24.5175,8869.68,False,193.79,214.62,6.18,,9288.78,6272.0,False,0,2025-02-13 20:48:50
040168,ETH3730 ,Ethiopia,1739497724.0,1739497724,20.5961,39.7878,10363.2,False,235.85,326.21,0.0,,10279.38,2054.0,False,0,2025-02-13 20:48:50
851bba,JAL607  ,Japan,1739497724.0,1739497724,132.6207,34.4158,6096.0,False,164.49,252.53,0.0,,6141.72,2424.0,False,0,2025-02-13 20:48:50
3b776a,CTM2080 ,France,1739497723.0,1739497723,105.1826,3.4725,8221.98,False,206.55,87.14,-0.33,,8785.86,,False,0,2025-02-13 20:48:50
a81480,N62GF   ,United States,1739497719.0,1739497720,-81.4575,28.4727,167.64,False,46.58,353.66,0.0,,236.22,,False,0,2025-02-13 20:48:50
c04052,ROU1798 ,Canada,1739497724.0,1739497724,-71.9082,46.3693,7795.26,False,173.31,231.87,8.45,,7338.06,,False,0,2025-02-13 20:48:50
89905c,TTW234  ,Taiwan,1739497724.0,1739497724,141.4365,41.9611,6949.44,False,175.26,57.71,-2.28,,6522.72,,False,0,2025-02-13 20:48:50
a1460a,SKW3443 ,United States,1739497724.0,1739497724,-122.8212,45.2952,4853.94,False,166.14,234.83,8.13,,4632.96,,False,0,2025-02-13 20:48:50
899071,EVA166  ,Taiwan,1739497723.0,1739497723,141.3574,42.21,5189.22,False,130.35,229.96,-6.5,,4846.32,,False,0,2025-02-13 20:48:50
a38641,SKW3791 ,United States,1739497724.0,1739497724,-96.646,37.7049,9753.6,False,233.83,193.49,0.0,,9883.14,2420.0,False,0,2025-02-13 20:48:50
c07996,TSC252  ,Canada,1739497724.0,1739497724,-69.3159,44.8568,10972.8,False,298.08,104.08,0.0,,10820.4,,False,0,2025-02-13 20:48:50
a13349,N177BB  ,United States,1739497724.0,1739497724,-80.3997,26.1914,525.78,False,80.92,110.85,0.0,,609.6,7052.0,False,0,2025-02-13 20:48:50
a7f40f,SKW6271 ,United States,1739497723.0,1739497723,-98.0788,26.8674,4754.88,False,199.67,191.74,0.0,,4998.72,7040.0,False,0,2025-02-13 20:48:50
89902d,TTW231  ,Taiwan,1739497723.0,1739497723,121.9848,25.0859,5212.08,False,168.87,272.27,-5.2,,5494.02,,False,0,2025-02-13 20:48:50
a5a10a,AAL1688 ,United States,1739497722.0,1739497722,-112.0015,33.4376,,True,0.0,270.0,,,,2574.0,False,0,2025-02-13 20:48:50
a7076c,LXJ552  ,United States,1739497724.0,1739497724,-96.4562,32.5095,2065.02,False,138.63,313.65,-5.85,,2171.7,,False,0,2025-02-13 20:48:50
7c79dc,HARR88  ,Australia,1739497724.0,1739497724,115.8624,-32.4412,1318.26,False,35.56,356.68,0.65,,1402.08,1200.0,False,0,2025-02-13 20:48:50
89902a,TTW288  ,Taiwan,1739497471.0,1739497664,120.4281,22.4984,1432.56,False,160.42,162.26,18.86,,1645.92,2666.0,False,0,2025-02-13 20:48:50
a32fda,NJM304  ,United States,1739497723.0,1739497724,-82.6754,27.8345,312.42,False,62.5,351.0,-2.6,,388.62,2521.0,False,0,2025-02-13 20:48:50
ad127d,N941SP  ,United States,1739497723.0,1739497724,-97.6726,33.3332,13716.0,False,253.31,136.81,-0.65,,13990.32,4044.0,False,0,2025-02-13 20:48:50
780e21,CCA1278 ,China,1739497723.0,1739497724,114.8077,40.4704,6126.48,False,213.85,93.31,-10.4,,6035.04,,False,0,2025-02-13 20:48:50
a80d40,JBU2274 ,United States,1739497724.0,1739497724,-82.6343,30.7523,10675.62,False,254.09,10.26,6.83,,11186.16,3745.0,False,0,2025-02-13 20:48:50
4075b4,VIR8Y   ,United Kingdom,1739497724.0,1739497724,-100.28,42.181,10668.0,False,287.72,75.72,0.33,,10599.42,1512.0,False,0,2025-02-13 20:48:50
8953fc,DOLPH02 ,Brunei Darussalam,1739497717.0,1739497719,114.8579,4.8278,609.6,False,71.63,33.58,0.33,,678.18,,False,0,2025-02-13 20:48:50
a6e75b,LXJ544  ,United States,1739497724.0,1739497724,-89.6197,44.4795,13716.0,False,189.06,283.05,-0.33,,13342.62,7605.0,False,0,2025-02-13 20:48:50
0d0874,XAPBP   ,Mexico,1739497626.0,1739497626,-100.2255,26.595,4922.52,False,168.28,172.09,-10.08,,5181.6,3550.0,False,0,2025-02-13 20:48:50
a00c80,DAL780  ,United States,1739497723.0,1739497723,-91.9766,45.021,6751.32,False,151.11,283.18,-6.83,,6446.52,6227.0,False,0,2025-02-13 20:48:50
c81958,ANZ174L ,New Zealand,1739497723.0,1739497724,175.5141,-37.3115,6240.78,False,145.41,304.48,-8.13,,6499.86,5554.0,False,0,2025-02-13 20:48:50
a514ff,N4265Q  ,United States,1739497723.0,1739497724,-96.9078,32.5345,792.48,False,43.68,195.02,3.58,,899.16,,False,0,2025-02-13 20:48:50
a203b0,AAY1285 ,United States,1739497723.0,1739497723,-81.37,28.9764,2758.44,False,151.6,346.06,15.61,,2956.56,,False,0,2025-02-13 20:48:50
a0d6fb,SKW5815 ,United States,1739497724.0,1739497724,-98.9591,38.3176,10668.0,False,251.95,117.35,-0.33,,10759.44,602.0,False,0,2025-02-13 20:48:50
7c79d8,HARR83  ,Australia,1739497724.0,1739497724,115.924,-32.288,1089.66,False,62.16,28.69,-1.95,,1150.62,1200.0,False,0,2025-02-13 20:48:50
a1dcb4,UAL1831 ,United States,1739497724.0,1739497724,-92.8859,39.2779,10363.2,False,204.85,259.88,0.0,,10347.96,7165.0,False,0,2025-02-13 20:48:50
7c79d7,HARR84  ,Australia,1739497724.0,1739497724,115.9388,-32.1638,396.24,False,57.03,15.16,0.33,,434.34,3000.0,False,0,2025-02-13 20:48:50
7c79d6,HARR89  ,Australia,1739497723.0,1739497724,115.8776,-32.3846,1112.52,False,49.34,348.57,0.98,,1173.48,1200.0,False,0,2025-02-13 20:48:50
04014b,ETH684  ,Ethiopia,1739497723.0,1739497724,68.5345,18.2645,12496.8,False,263.72,73.69,0.0,,13167.36,5516.0,False,0,2025-02-13 20:48:50
a5a11a,ASA1120 ,United States,1739497724.0,1739497724,-120.3123,39.184,10668.0,False,225.83,169.77,0.33,,10492.74,6624.0,False,0,2025-02-13 20:48:50
a3861f,AAL2052 ,United States,1739497724.0,1739497724,-84.9963,42.1327,10652.76,False,285.07,91.24,4.55,,10340.34,7414.0,False,0,2025-02-13 20:48:50
706210,JZR552  ,Kuwait,1739497600.0,1739497603,67.0837,19.5204,10363.2,False,218.64,298.07,-0.33,,10949.94,,False,0,2025-02-13 20:48:50
706211,JZR736  ,Kuwait,1739497723.0,1739497723,34.2727,29.5302,10378.44,False,268.07,101.29,3.58,,10523.22,7313.0,False,0,2025-02-13 20:48:50
04014d,ETH712  ,Ethiopia,1739497724.0,1739497724,22.6786,36.2536,12192.0,False,236.64,317.29,0.0,,12245.34,,False,0,2025-02-13 20:48:50
c1e973,SEC201  ,Canada,1739497418.0,1739497418,-114.0051,51.1343,,True,4.12,205.31,,,,,False,0,2025-02-13 20:48:50
c8195d,ZKIFC   ,New Zealand,1739497442.0,1739497442,174.7021,-36.642,0.0,False,55.2,39.33,2.6,,312.42,1500.0,False,0,2025-02-13 20:48:50
899059,TTW236  ,Taiwan,1739497724.0,1739497724,139.9543,40.0861,8359.14,False,130.68,333.84,-2.93,,8039.1,,False,0,2025-02-13 20:48:50
a1200d,UCA4269 ,United States,1739497721.0,1739497722,-96.8412,26.9084,6065.52,False,189.01,222.24,-8.78,,6370.32,6552.0,True,0,2025-02-13 20:48:50
899055,,Taiwan,,1739497720,,,9761.22,False,202.23,268.69,0.0,,10363.2,,False,0,2025-02-13 20:48:50
c8195b,ANZ158L ,New Zealand,1739497610.0,1739497610,174.7615,-37.0189,0.0,False,57.93,70.28,-3.25,,121.92,5571.0,False,0,2025-02-13 20:48:50
c8062c,ADY119  ,New Zealand,1739497723.0,1739497723,175.4965,-40.3997,365.76,False,43.63,52.18,-1.63,,434.34,,False,0,2025-02-13 20:48:50
040151,ETH417  ,Ethiopia,1739497723.0,1739497723,32.3742,32.833,11285.22,False,196.04,230.96,0.0,,11315.7,5603.0,False,0,2025-02-13 20:48:50
a70778,GJS4467 ,United States,1739497724.0,1739497724,-87.7227,42.0916,1363.98,False,143.02,90.0,-7.15,,1386.84,3126.0,False,0,2025-02-13 20:48:50
78150f,CHH7697 ,China,1739497657.0,1739497720,119.2473,25.4856,10088.88,False,270.39,46.62,0.0,,10652.76,4546.0,False,0,2025-02-13 20:48:50
4d0140,CLX585  ,Luxembourg,1739497712.0,1739497719,45.9753,31.8411,10972.8,False,226.99,319.6,0.0,,11056.62,,False,0,2025-02-13 20:48:50
899050,EVA281  ,Taiwan,1739497722.0,1739497723,120.7456,20.8434,11582.4,False,229.12,184.51,0.0,,12336.78,2613.0,False,0,2025-02-13 20:48:50
a38633,AAL2969 ,United States,1739497724.0,1739497724,-73.9357,39.9094,2720.34,False,140.66,28.63,0.0,,2667.0,1177.0,False,0,2025-02-13 20:48:50
4d0117,CLX9TP  ,Luxembourg,1739497682.0,1739497682,47.9416,40.6367,7962.9,False,234.14,109.51,-8.78,,7856.22,3502.0,False,0,2025-02-13 20:48:50
4d0116,CLX4324 ,Luxembourg,1739497651.0,1739497723,113.922,22.3037,,True,14.4,90.0,,,,,False,0,2025-02-13 20:48:50
a18cbb,UAL83   ,United States,1739497723.0,1739497724,23.0575,46.6636,10972.8,False,236.0,304.07,0.0,,10744.2,2735.0,False,0,2025-02-13 20:48:50
a79d78,ASA403  ,United States,1739497723.0,1739497723,-121.5542,44.1776,10363.2,False,226.94,335.06,0.65,,10043.16,,False,0,2025-02-13 20:48:50
040126,ETH686  ,Ethiopia,1739497724.0,1739497724,77.1672,28.5254,601.98,False,71.37,283.34,-4.55,,579.12,,False,0,2025-02-13 20:48:50
899029,TTW752  ,Taiwan,1739497664.0,1739497664,134.3733,33.6827,10668.0,False,300.68,52.23,0.0,,10919.46,,False,0,2025-02-13 20:48:50
a78a52,AAL661  ,United States,1739497724.0,1739497724,-92.7361,39.8429,9144.0,False,184.2,269.04,0.0,,9098.28,5476.0,False,0,2025-02-13 20:48:50
899025,        ,Taiwan,1739497429.0,1739497430,140.3931,35.7758,,True,1.8,239.06,,,,6270.0,False,0,2025-02-13 20:48:50
a0bcb2,AAL1657 ,United States,1739497723.0,1739497723,-101.0772,33.9372,7924.8,False,226.23,291.2,0.0,,8153.4,6277.0,False,0,2025-02-13 20:48:50
a32fd5,SKW3998 ,United States,1739497724.0,1739497724,-83.5361,38.4323,9144.0,False,137.82,259.03,-0.33,,9098.28,5725.0,False,0,2025-02-13 20:48:50
8940b5,DHX755  ,Bahrain,1739497697.0,1739497705,12.2463,51.4084,,True,0.45,357.19,,,,,False,0,2025-02-13 20:48:50
7c79d1,HARR87  ,Australia,1739497718.0,1739497718,115.8781,-32.1011,,True,7.2,295.31,,,,3000.0,False,0,2025-02-13 20:48:50
040124,ETH859  ,Ethiopia,1739497724.0,1739497724,28.2104,-26.2238,2072.64,False,82.89,15.85,-4.88,,2209.8,201.0,False,0,2025-02-13 20:48:50
a0399c,FFL1211 ,United States,1739497723.0,1739497724,-98.9978,42.2443,13716.0,False,195.34,261.98,0.0,,13540.74,4147.0,False,0,2025-02-13 20:48:50
484a92,ZXP02   ,Kingdom of the Netherlands,1739497723.0,1739497724,4.6381,52.3873,350.52,False,22.13,252.41,-1.63,,487.68,6220.0,False,0,2025-02-13 20:48:50
a4319c,N37BS   ,United States,1739497724.0,1739497724,-80.7688,28.665,2377.44,False,76.14,161.08,-0.33,,2499.36,,False,0,2025-02-13 20:48:50
781535,CSZ9637 ,China,1739497652.0,1739497652,116.8291,41.286,10698.48,False,225.5,2.22,0.0,,10469.88,,False,0,2025-02-13 20:48:50
a2c92b,AAY182  ,United States,1739497724.0,1739497724,-81.217,29.3703,2575.56,False,144.74,177.15,-4.23,,2773.68,2146.0,False,0,2025-02-13 20:48:50
a2af23,ENY4276 ,United States,1739497724.0,1739497724,-84.02,39.4908,9144.0,False,201.22,190.16,0.0,,9037.32,2571.0,False,0,2025-02-13 20:48:50
8940c3,GFA019  ,Bahrain,1739497487.0,1739497487,36.9126,40.6942,9753.6,False,212.19,291.03,0.33,,9525.0,2267.0,False,0,2025-02-13 20:48:50
a79122,JIA5173 ,United States,1739497550.0,1739497596,-80.9611,35.1507,441.96,False,61.39,355.67,-3.58,,510.54,1425.0,False,0,2025-02-13 20:48:50
a5a13f,N462CD  ,United States,1739497724.0,1739497724,-81.6869,35.8589,3009.9,False,122.59,97.96,-2.93,,3055.62,,False,0,2025-02-13 20:48:50
49d3d3,TVS4147 ,Czech Republic,1739497724.0,1739497724,11.3575,48.1761,10972.8,False,237.84,54.42,-0.33,,10774.68,2227.0,False,0,2025-02-13 20:48:50
a00022,N1BG    ,United States,1739497724.0,1739497724,-117.978,34.19,4678.68,False,226.86,56.09,7.8,,4678.68,1354.0,False,0,2025-02-13 20:48:50
04012a,ETH552  ,Ethiopia,1739497724.0,1739497724,20.5399,37.9431,12192.0,False,234.04,318.74,0.0,,12123.42,2022.0,False,0,2025-02-13 20:48:50
a203a9,ENY3658 ,United States,1739497723.0,1739497724,-95.7377,34.6019,10027.92,False,241.12,38.07,5.85,,10279.38,553.0,False,0,2025-02-13 20:48:50
ab473a,AAL1573 ,United States,1739497723.0,1739497723,-82.8053,38.5329,8915.4,False,200.21,181.77,-5.2,,8900.16,6724.0,False,0,2025-02-13 20:48:50
899037,EVA010  ,Taiwan,1739497724.0,1739497724,-126.7694,49.1811,11277.6,False,253.67,100.4,0.0,,10927.08,,False,0,2025-02-13 20:48:50
c0799e,TSC187  ,Canada,1739497699.0,1739497699,-79.6183,43.6771,,True,7.46,317.81,,,,5254.0,False,0,2025-02-13 20:48:50
899036,EVA215  ,Taiwan,1739497723.0,1739497724,121.2848,25.108,670.56,False,106.78,50.87,7.15,,746.76,,False,0,2025-02-13 20:48:50
a68485,SKW9934 ,United States,1739497724.0,1739497724,-88.216,36.2791,10721.34,False,147.46,266.2,8.13,,10873.74,1646.0,False,0,2025-02-13 20:48:50
a193aa,SKW5879 ,United States,1739497723.0,1739497723,-104.3142,38.993,8176.26,False,198.76,166.07,7.15,,8275.32,6562.0,False,0,2025-02-13 20:48:50
346199,BCS92L  ,Spain,1739497724.0,1739497724,-0.354,51.7315,3246.12,False,154.97,196.39,5.2,,3291.84,6301.0,False,0,2025-02-13 20:48:50
7502db,MXD801  ,Malaysia,1739497724.0,1739497724,103.3937,1.1635,3063.24,False,149.72,129.98,-5.85,,3246.12,2160.0,False,0,2025-02-13 20:48:50
aaab05,N787FA  ,United States,1739497723.0,1739497724,-84.5845,33.3649,327.66,False,34.25,302.74,4.88,,426.72,,False,0,2025-02-13 20:48:50
c016b4,CFIPN   ,Canada,1739497724.0,1739497724,-80.4793,45.5609,4191.0,False,126.01,348.46,0.0,,3924.3,,False,0,2025-02-13 20:48:50
5140b4,MYW6013 ,Georgia,1739497724.0,1739497724,33.7407,37.4081,11277.6,False,233.27,78.29,-0.33,,11148.06,,False,0,2025-02-13 20:48:50
a50331,N422BL  ,United States,1739497724.0,1739497724,-78.3154,35.4871,998.22,False,62.66,60.49,0.0,,1059.18,1200.0,False,0,2025-02-13 20:48:50
aa6dd8,EMD1    ,United States,1739497681.0,1739497681,-97.0903,37.8273,2316.48,False,121.29,237.12,-6.5,,2468.88,4607.0,False,0,2025-02-13 20:48:50
a2af7c,N272SB  ,United States,1739497701.0,1739497702,-77.0265,36.4448,2194.56,False,75.32,66.24,-0.33,,2286.0,5325.0,False,0,2025-02-13 20:48:50
869278,ANA454  ,Japan,1739497689.0,1739497702,134.2112,33.9381,11879.58,False,309.03,74.55,0.0,,12192.0,,False,0,2025-02-13 20:48:50
76cccb,SIA7395 ,Singapore,1739497679.0,1739497687,48.7293,40.1864,11277.6,False,277.3,89.47,0.33,,11056.62,5247.0,False,0,2025-02-13 20:48:50
ac1847,PCM7720 ,United States,1739497723.0,1739497723,-121.7208,39.4611,1623.06,False,77.77,162.28,0.33,,1470.66,,False,0,2025-02-13 20:48:50
a50337,N422BS  ,United States,1739497661.0,1739497682,-80.4745,26.8485,853.44,False,99.75,98.0,-2.6,,944.88,1200.0,False,0,2025-02-13 20:48:50
7502cd,XAX378  ,Malaysia,1739497644.0,1739497646,102.2559,3.7347,6492.24,False,223.87,27.21,5.2,,6911.34,2131.0,False,0,2025-02-13 20:48:50
a75634,DAL863  ,United States,1739497724.0,1739497724,-78.1116,42.7627,9144.0,False,191.29,290.63,0.33,,8823.96,1023.0,False,0,2025-02-13 20:48:50
c029dd,ACA464  ,Canada,1739497724.0,1739497724,-77.9555,44.0496,7741.92,False,282.38,64.88,3.58,,7292.34,557.0,False,0,2025-02-13 20:48:50
a2536f,SWA2526 ,United States,1739497724.0,1739497724,-76.5682,38.8141,1699.26,False,137.11,11.69,-6.18,,1691.64,2765.0,False,0,2025-02-13 20:48:50
76cccf,SIA7951 ,Singapore,1739497724.0,1739497724,-74.3238,40.237,10668.0,False,345.94,59.43,0.0,,10706.1,653.0,False,0,2025-02-13 20:48:50
76cccd,SIA7289 ,Singapore,1739497638.0,1739497638,112.3669,-3.0139,10363.2,False,267.73,298.58,-0.33,,11041.38,,False,0,2025-02-13 20:48:50
ab3ee2,ASH6362 ,United States,1739497723.0,1739497724,-81.9104,41.7331,6835.14,False,238.04,114.52,6.5,,6560.82,5771.0,False,0,2025-02-13 20:48:50
7c4d48,PJU     ,Australia,1739497724.0,1739497724,145.4927,-37.08,2164.08,False,94.72,41.92,0.0,,2179.32,4231.0,False,0,2025-02-13 20:48:50
7c4d3e,PJK     ,Australia,1739497724.0,1739497724,152.6839,-28.936,2865.12,False,93.68,51.24,-3.25,,2948.94,,False,0,2025-02-13 20:48:50
7c4d3f,PJL     ,Australia,1739497724.0,1739497724,116.3434,-31.537,6035.04,False,141.58,226.91,-1.95,,6362.7,3612.0,False,0,2025-02-13 20:48:50
76cce1,SIA34   ,Singapore,1739497724.0,1739497724,-122.7947,38.2465,6172.2,False,211.72,135.59,-10.08,,6027.42,3301.0,False,0,2025-02-13 20:48:50
a7e18a,SKW3969 ,United States,1739497723.0,1739497723,-118.6687,34.0369,3116.58,False,157.58,125.3,-7.15,,3101.34,3264.0,False,0,2025-02-13 20:48:50
a3866d,DAL1098 ,United States,1739497724.0,1739497724,-77.8732,43.3041,9753.6,False,184.69,270.32,0.33,,9380.22,3440.0,False,0,2025-02-13 20:48:50
e4894e,TAM3714 ,Brazil,1739497679.0,1739497679,-45.324,-21.8915,11269.98,False,233.04,36.74,0.65,,11925.3,,False,0,2025-02-13 20:48:50
a3999e,ATN3437 ,United States,1739497694.0,1739497694,-76.677,39.1727,,True,0.0,5.62,,,,,False,0,2025-02-13 20:48:50
0d0842,VTM342  ,Mexico,1739497723.0,1739497724,-85.8788,34.421,9753.6,False,186.78,255.81,-0.33,,10043.16,3151.0,False,0,2025-02-13 20:48:50
a64996,JBU2523 ,United States,1739497724.0,1739497724,-78.8845,34.1794,9753.6,False,191.22,214.59,0.0,,10111.74,3633.0,False,0,2025-02-13 20:48:50
ab2bc5,LTA819  ,United States,1739497724.0,1739497724,-80.0174,35.3359,1127.76,False,54.57,151.26,3.25,,1188.72,1200.0,False,0,2025-02-13 20:48:50
a1d0a3,RPA5808 ,United States,1739497724.0,1739497724,-73.7382,41.3879,2499.36,False,118.24,225.88,-8.45,,2392.68,1472.0,False,0,2025-02-13 20:48:50
a24014,ENY3632 ,United States,1739497723.0,1739497723,-97.1623,32.8277,2438.4,False,116.38,177.47,-10.08,,2545.08,2402.0,False,0,2025-02-13 20:48:50
0d083f,SLI2499 ,Mexico,1739497724.0,1739497724,-99.2335,19.4199,3124.2,False,117.3,179.25,-5.53,,3314.7,,False,0,2025-02-13 20:48:50
5140d7,GEL542  ,Georgia,1739497723.0,1739497724,10.6732,49.4004,10363.2,False,235.73,288.32,0.0,,10119.36,3215.0,False,0,2025-02-13 20:48:50
c04c36,WJA4036 ,Canada,1739497721.0,1739497721,-114.0213,51.1308,,True,1.54,182.81,,,,,False,0,2025-02-13 20:48:50
ab7b38,EJA839  ,United States,1739497516.0,1739497516,-102.4609,31.9605,1691.64,False,145.49,78.37,-9.75,,1752.6,7761.0,False,0,2025-02-13 20:48:50
780cdc,CXA8845 ,China,1739497615.0,1739497717,120.5822,25.933,8625.84,False,186.65,208.12,-10.08,,9006.84,5347.0,False,0,2025-02-13 20:48:50
780cdb,CES579  ,China,1739497291.0,1739497536,126.1512,37.5283,1577.34,False,84.8,144.38,-4.55,,1676.4,,False,0,2025-02-13 20:48:50
5140d8,GEL742  ,Georgia,1739496801.0,1739497720,39.6306,41.8458,10363.2,False,224.83,269.34,0.0,,9456.42,2372.0,False,0,2025-02-13 20:48:50
aaab1c,N787FZ  ,United States,1739497723.0,1739497724,-81.7856,38.3448,14325.6,False,200.59,251.15,0.0,,14409.42,2224.0,False,0,2025-02-13 20:48:50
a37337,NDU321  ,United States,1739497723.0,1739497723,-111.8081,33.1536,1333.5,False,48.77,243.71,0.33,,1341.12,1200.0,False,0,2025-02-13 20:48:50
a37335,DAL642  ,United States,1739497723.0,1739497724,-108.0026,36.6576,10972.8,False,215.39,319.84,-0.98,,11109.96,563.0,False,0,2025-02-13 20:48:50
3a4494,REU975  ,France,1739497724.0,1739497724,20.6826,37.9491,10363.2,False,235.76,316.06,0.0,,10294.62,2024.0,False,0,2025-02-13 20:48:50
a24c73,UAL494  ,United States,1739497724.0,1739497724,-94.5299,41.5106,11582.4,False,191.96,251.57,0.0,,11437.62,6642.0,False,0,2025-02-13 20:48:50
a1e3ae,N2202Q  ,United States,1739497723.0,1739497723,-90.3548,41.4679,1508.76,False,71.08,87.1,0.0,,1516.38,4320.0,False,0,2025-02-13 20:48:50
881b69,LKY301  ,Thailand,1739497724.0,1739497724,100.4055,13.1602,4290.06,False,105.64,171.32,6.83,,4503.42,,False,0,2025-02-13 20:48:50
abd204,SWA3375 ,United States,1739497724.0,1739497724,-88.8913,35.4013,11277.6,False,292.29,67.0,0.0,,11490.96,2507.0,False,0,2025-02-13 20:48:50
